"resId","resName","flightId","avSeats","totalSeats","type","orig","origDate","dest","destDate"
"R-148692094","2 passengers from LGCA: 2020-09-15T18:10 to 2020-10-02","F-509922918","16","20","shuttle","VOS","2020-09-21T19:20","JS","2020-09-22T19:20"
"R-148692094","2 passengers from LGCA: 2020-09-15T18:10 to 2020-10-02","F-309209102","16","20","shuttle","JS","2020-09-24T11:20","TMM","2020-09-25T11:20"
"R-148692094","2 passengers from LGCA: 2020-09-15T18:10 to 2020-10-02","F-754712870","15","20","shuttle","TMM","2020-09-27T09:10","ISS","2020-09-28T09:10"
"R-148692094","2 passengers from LGCA: 2020-09-15T18:10 to 2020-10-02","F-897022022","16","20","transport","ISS","2020-10-01T18:20","LGCA","2020-10-02T02:20"
"R-761955557","1 passenger from UBMO: 2020-08-30T09:50 to 2020-10-03","F-351024222","19","20","shuttle","UBMO","2020-08-30T09:50","ISS","2020-08-30T17:50"
"R-761955557","1 passenger from UBMO: 2020-08-30T09:50 to 2020-10-03","F-540307870","12","20","transport","ISS","2020-09-08T12:50","AMB","2020-09-08T20:50"
"R-761955557","1 passenger from UBMO: 2020-08-30T09:50 to 2020-10-03","F-163223494","17","20","shuttle","AMB","2020-09-09T13:10","TMM","2020-09-10T13:10"
"R-761955557","1 passenger from UBMO: 2020-08-30T09:50 to 2020-10-03","F-177966672","19","20","shuttle","TMM","2020-09-14T12:10","JS","2020-09-15T12:10"
"R-761955557","1 passenger from UBMO: 2020-08-30T09:50 to 2020-10-03","F-127814697","19","20","shuttle","JS","2020-09-15T20:00","ISS","2020-09-16T20:00"
"R-761955557","1 passenger from UBMO: 2020-08-30T09:50 to 2020-10-03","F-624938966","12","20","transport","ISS","2020-10-03T13:00","UBMO","2020-10-03T21:00"
"R-125357524","3 passengers from UBMO: 2020-08-18T07:40 to 2020-10-03","F-282933825","17","20","shuttle","UBMO","2020-08-18T07:40","ISS","2020-08-18T15:40"
"R-125357524","3 passengers from UBMO: 2020-08-18T07:40 to 2020-10-03","F-606739113","11","20","transport","ISS","2020-09-16T15:10","JS","2020-09-16T23:10"
"R-125357524","3 passengers from UBMO: 2020-08-18T07:40 to 2020-10-03","F-243510098","12","20","shuttle","JS","2020-09-18T20:10","VOS","2020-09-19T20:10"
"R-125357524","3 passengers from UBMO: 2020-08-18T07:40 to 2020-10-03","F-247573231","12","20","shuttle","VOS","2020-09-20T18:40","AMB","2020-09-21T18:40"
"R-125357524","3 passengers from UBMO: 2020-08-18T07:40 to 2020-10-03","F-467891588","12","20","shuttle","AMB","2020-09-23T10:20","ISS","2020-09-24T10:20"
"R-125357524","3 passengers from UBMO: 2020-08-18T07:40 to 2020-10-03","F-624938966","12","20","transport","ISS","2020-10-03T13:00","UBMO","2020-10-03T21:00"
"R-884229452","1 passenger from SJCR: 2020-07-31T07:10 to 2020-08-27","F-697753281","19","20","shuttle","SJCR","2020-07-31T07:10","ISS","2020-07-31T15:10"
"R-884229452","1 passenger from SJCR: 2020-07-31T07:10 to 2020-08-27","F-958951655","3","20","transport","ISS","2020-08-07T18:20","AMB","2020-08-08T02:20"
"R-884229452","1 passenger from SJCR: 2020-07-31T07:10 to 2020-08-27","F-212505555","12","20","shuttle","AMB","2020-08-09T20:50","TMM","2020-08-10T20:50"
"R-884229452","1 passenger from SJCR: 2020-07-31T07:10 to 2020-08-27","F-729839473","17","20","shuttle","TMM","2020-08-22T12:40","JS","2020-08-23T12:40"
"R-884229452","1 passenger from SJCR: 2020-07-31T07:10 to 2020-08-27","F-328358926","17","20","shuttle","JS","2020-08-23T14:00","ISS","2020-08-24T14:00"
"R-884229452","1 passenger from SJCR: 2020-07-31T07:10 to 2020-08-27","F-986836178","12","20","transport","ISS","2020-08-27T14:00","SJCR","2020-08-27T22:00"
"R-217907693","4 passengers from LHEN: 2020-10-01T11:30 to 2020-10-21","F-790631177","14","20","shuttle","LHEN","2020-10-01T11:30","ISS","2020-10-01T19:30"
"R-217907693","4 passengers from LHEN: 2020-10-01T11:30 to 2020-10-21","F-377739218","14","20","transport","ISS","2020-10-02T17:30","AMB","2020-10-03T01:30"
"R-217907693","4 passengers from LHEN: 2020-10-01T11:30 to 2020-10-21","F-603302165","14","20","shuttle","AMB","2020-10-06T17:20","TMM","2020-10-07T17:20"
"R-217907693","4 passengers from LHEN: 2020-10-01T11:30 to 2020-10-21","F-698925210","14","20","shuttle","TMM","2020-10-13T15:30","JS","2020-10-14T15:30"
"R-217907693","4 passengers from LHEN: 2020-10-01T11:30 to 2020-10-21","F-807855912","14","20","shuttle","JS","2020-10-19T15:50","ISS","2020-10-20T15:50"
"R-217907693","4 passengers from LHEN: 2020-10-01T11:30 to 2020-10-21","F-350372716","15","20","transport","ISS","2020-10-21T12:10","LHEN","2020-10-21T20:10"
"R-174713665","3 passengers from LGCA: 2020-04-19T13:40 to 2020-05-07","F-742861379","17","20","shuttle","LGCA","2020-04-19T13:40","ISS","2020-04-19T21:40"
"R-174713665","3 passengers from LGCA: 2020-04-19T13:40 to 2020-05-07","F-478614782","1","20","transport","ISS","2020-04-29T07:00","JS","2020-04-29T15:00"
"R-174713665","3 passengers from LGCA: 2020-04-19T13:40 to 2020-05-07","F-779103336","9","20","shuttle","JS","2020-04-30T17:40","AMB","2020-05-01T17:40"
"R-174713665","3 passengers from LGCA: 2020-04-19T13:40 to 2020-05-07","F-292607080","12","20","shuttle","AMB","2020-05-01T19:00","TMM","2020-05-02T19:00"
"R-174713665","3 passengers from LGCA: 2020-04-19T13:40 to 2020-05-07","F-561742605","12","20","shuttle","TMM","2020-05-06T07:00","ISS","2020-05-07T07:00"
"R-174713665","3 passengers from LGCA: 2020-04-19T13:40 to 2020-05-07","F-789980409","12","20","transport","ISS","2020-05-07T07:20","LGCA","2020-05-07T15:20"
"R-95745542","4 passengers from UBMO: 2020-05-15T18:00 to 2020-06-16","F-464780780","16","20","shuttle","UBMO","2020-05-15T18:00","ISS","2020-05-16T02:00"
"R-95745542","4 passengers from UBMO: 2020-05-15T18:00 to 2020-06-16","F-391983157","12","20","transport","ISS","2020-05-23T18:50","AMB","2020-05-24T02:50"
"R-95745542","4 passengers from UBMO: 2020-05-15T18:00 to 2020-06-16","F-145814055","16","20","shuttle","AMB","2020-05-25T10:30","VOS","2020-05-26T10:30"
"R-95745542","4 passengers from UBMO: 2020-05-15T18:00 to 2020-06-16","F-973372705","8","20","shuttle","VOS","2020-05-26T16:00","TMM","2020-05-27T16:00"
"R-95745542","4 passengers from UBMO: 2020-05-15T18:00 to 2020-06-16","F-69838074","11","20","shuttle","TMM","2020-05-29T18:00","ISS","2020-05-30T18:00"
"R-95745542","4 passengers from UBMO: 2020-05-15T18:00 to 2020-06-16","F-418062869","5","20","transport","ISS","2020-06-16T11:40","UBMO","2020-06-16T19:40"
"R-791886811","2 passengers from LGCA: 2020-09-13T17:10 to 2020-10-02","F-566819616","18","20","shuttle","LGCA","2020-09-13T17:10","ISS","2020-09-14T01:10"
"R-791886811","2 passengers from LGCA: 2020-09-13T17:10 to 2020-10-02","F-623175877","11","20","transport","ISS","2020-09-19T08:00","VOS","2020-09-19T16:00"
"R-791886811","2 passengers from LGCA: 2020-09-13T17:10 to 2020-10-02","F-509922918","16","20","shuttle","VOS","2020-09-21T19:20","JS","2020-09-22T19:20"
"R-791886811","2 passengers from LGCA: 2020-09-13T17:10 to 2020-10-02","F-309209102","16","20","shuttle","JS","2020-09-24T11:20","TMM","2020-09-25T11:20"
"R-791886811","2 passengers from LGCA: 2020-09-13T17:10 to 2020-10-02","F-754712870","15","20","shuttle","TMM","2020-09-27T09:10","ISS","2020-09-28T09:10"
"R-791886811","2 passengers from LGCA: 2020-09-13T17:10 to 2020-10-02","F-897022022","16","20","transport","ISS","2020-10-01T18:20","LGCA","2020-10-02T02:20"
"R-618039003","4 passengers from LHEN: 2020-06-26T13:00 to 2020-08-05","F-897731183","16","20","shuttle","LHEN","2020-06-26T13:00","ISS","2020-06-26T21:00"
"R-618039003","4 passengers from LHEN: 2020-06-26T13:00 to 2020-08-05","F-46203133","4","20","transport","ISS","2020-07-14T18:00","TMM","2020-07-15T02:00"
"R-618039003","4 passengers from LHEN: 2020-06-26T13:00 to 2020-08-05","F-593623604","11","20","shuttle","TMM","2020-07-27T14:40","AMB","2020-07-28T14:40"
"R-618039003","4 passengers from LHEN: 2020-06-26T13:00 to 2020-08-05","F-490961843","16","20","shuttle","AMB","2020-07-30T06:40","VOS","2020-07-31T06:40"
"R-618039003","4 passengers from LHEN: 2020-06-26T13:00 to 2020-08-05","F-682624200","14","20","shuttle","VOS","2020-07-31T11:30","ISS","2020-08-01T11:30"
"R-618039003","4 passengers from LHEN: 2020-06-26T13:00 to 2020-08-05","F-493877378","7","20","transport","ISS","2020-08-05T05:50","LHEN","2020-08-05T13:50"
"R-156797288","2 passengers from LGCA: 2020-05-12T08:40 to 2020-06-12","F-322196097","18","20","shuttle","LGCA","2020-05-12T08:40","ISS","2020-05-12T16:40"
"R-156797288","2 passengers from LGCA: 2020-05-12T08:40 to 2020-06-12","F-942644811","0","20","transport","ISS","2020-05-19T08:00","VOS","2020-05-19T16:00"
"R-156797288","2 passengers from LGCA: 2020-05-12T08:40 to 2020-06-12","F-973372705","8","20","shuttle","VOS","2020-05-26T16:00","TMM","2020-05-27T16:00"
"R-156797288","2 passengers from LGCA: 2020-05-12T08:40 to 2020-06-12","F-369317758","13","20","shuttle","TMM","2020-05-30T09:30","JS","2020-05-31T09:30"
"R-156797288","2 passengers from LGCA: 2020-05-12T08:40 to 2020-06-12","F-297001741","12","20","shuttle","JS","2020-06-11T05:30","ISS","2020-06-12T05:30"
"R-156797288","2 passengers from LGCA: 2020-05-12T08:40 to 2020-06-12","F-250316287","18","20","transport","ISS","2020-06-12T12:50","LGCA","2020-06-12T20:50"
"R-141987518","1 passenger from SJCR: 2020-03-14T18:00 to 2020-03-30","F-272201860","19","20","shuttle","SJCR","2020-03-14T18:00","ISS","2020-03-15T02:00"
"R-141987518","1 passenger from SJCR: 2020-03-14T18:00 to 2020-03-30","F-201885017","12","20","transport","ISS","2020-03-19T12:10","TMM","2020-03-19T20:10"
"R-141987518","1 passenger from SJCR: 2020-03-14T18:00 to 2020-03-30","F-985139607","19","20","shuttle","TMM","2020-03-24T06:50","AMB","2020-03-25T06:50"
"R-141987518","1 passenger from SJCR: 2020-03-14T18:00 to 2020-03-30","F-331192782","18","20","shuttle","AMB","2020-03-26T07:40","VOS","2020-03-27T07:40"
"R-141987518","1 passenger from SJCR: 2020-03-14T18:00 to 2020-03-30","F-966672717","19","20","shuttle","VOS","2020-03-28T11:30","ISS","2020-03-29T11:30"
"R-141987518","1 passenger from SJCR: 2020-03-14T18:00 to 2020-03-30","F-153714580","19","20","transport","ISS","2020-03-30T06:40","SJCR","2020-03-30T14:40"
"R-64709743","2 passengers from LHEN: 2020-05-09T13:10 to 2020-06-22","F-505805480","18","20","shuttle","LHEN","2020-05-09T13:10","ISS","2020-05-09T21:10"
"R-64709743","2 passengers from LHEN: 2020-05-09T13:10 to 2020-06-22","F-942644811","0","20","transport","ISS","2020-05-19T08:00","VOS","2020-05-19T16:00"
"R-64709743","2 passengers from LHEN: 2020-05-09T13:10 to 2020-06-22","F-646279857","7","20","shuttle","VOS","2020-05-27T14:10","JS","2020-05-28T14:10"
"R-64709743","2 passengers from LHEN: 2020-05-09T13:10 to 2020-06-22","F-814263822","18","20","shuttle","JS","2020-06-01T13:10","AMB","2020-06-02T13:10"
"R-64709743","2 passengers from LHEN: 2020-05-09T13:10 to 2020-06-22","F-19028154","18","20","shuttle","AMB","2020-06-04T14:00","ISS","2020-06-05T14:00"
"R-64709743","2 passengers from LHEN: 2020-05-09T13:10 to 2020-06-22","F-135174263","2","20","transport","ISS","2020-06-21T18:20","LHEN","2020-06-22T02:20"
"R-740634372","1 passenger from UBMO: 2020-06-30T06:40 to 2020-07-31","F-881103980","15","20","shuttle","UBMO","2020-06-30T06:40","ISS","2020-06-30T14:40"
"R-740634372","1 passenger from UBMO: 2020-06-30T06:40 to 2020-07-31","F-361299591","12","20","transport","ISS","2020-07-05T06:50","VOS","2020-07-05T14:50"
"R-740634372","1 passenger from UBMO: 2020-06-30T06:40 to 2020-07-31","F-422706986","19","20","shuttle","VOS","2020-07-10T06:10","AMB","2020-07-11T06:10"
"R-740634372","1 passenger from UBMO: 2020-06-30T06:40 to 2020-07-31","F-504087937","19","20","shuttle","AMB","2020-07-11T19:00","JS","2020-07-12T19:00"
"R-740634372","1 passenger from UBMO: 2020-06-30T06:40 to 2020-07-31","F-86831157","16","20","shuttle","JS","2020-07-14T10:20","ISS","2020-07-15T10:20"
"R-740634372","1 passenger from UBMO: 2020-06-30T06:40 to 2020-07-31","F-407845423","9","20","transport","ISS","2020-07-30T17:40","UBMO","2020-07-31T01:40"
